GeneID	Ensembl	Pathway
LOCMI09448	En	RNA transport:map03013
LOCMI09460	En	RNA transport:map03013
LOCMI09542	En	RNA transport:map03013
LOCMI09546	En	RNA transport:map03013
LOCMI09710	En	RNA transport:map03013
LOCMI09866	En	RNA transport:map03013
LOCMI09901	En	RNA transport:map03013
LOCMI09982	En	RNA transport:map03013
LOCMI10029	En	RNA transport:map03013
LOCMI10087	En	RNA transport:map03013
LOCMI10130	En	RNA transport:map03013
LOCMI10275	En	RNA transport:map03013
LOCMI10398	En	RNA transport:map03013
LOCMI10440	En	RNA transport:map03013
LOCMI10495	En	RNA transport:map03013
LOCMI10670	En	RNA transport:map03013
LOCMI10828	En	RNA transport:map03013
LOCMI10852	En	RNA transport:map03013
LOCMI11404	En	RNA transport:map03013
LOCMI11431	En	RNA transport:map03013
LOCMI11616	En	RNA transport:map03013
LOCMI11690	En	RNA transport:map03013
LOCMI11692	En	RNA transport:map03013
LOCMI11760	En	RNA transport:map03013
LOCMI11986	En	RNA transport:map03013
LOCMI12282	En	RNA transport:map03013
LOCMI12347	En	RNA transport:map03013
LOCMI12655	En	RNA transport:map03013
LOCMI12722	En	RNA transport:map03013
LOCMI12851	En	RNA transport:map03013
LOCMI12894	En	RNA transport:map03013
LOCMI12967	En	RNA transport:map03013
LOCMI13502	En	RNA transport:map03013
LOCMI14096	En	RNA transport:map03013
LOCMI14274	En	RNA transport:map03013
LOCMI14512	En	RNA transport:map03013
LOCMI14640	En	RNA transport:map03013
LOCMI14649	En	RNA transport:map03013
LOCMI14667	En	RNA transport:map03013
LOCMI14699	En	RNA transport:map03013
LOCMI15072	En	RNA transport:map03013
LOCMI15131	En	RNA transport:map03013
LOCMI15171	En	RNA transport:map03013
LOCMI15356	En	RNA transport:map03013
LOCMI15462	En	RNA transport:map03013
LOCMI15498	En	RNA transport:map03013
LOCMI16388	En	RNA transport:map03013
LOCMI16779	En	RNA transport:map03013
LOCMI16809	En	RNA transport:map03013
LOCMI16849	En	RNA transport:map03013
LOCMI17072	En	RNA transport:map03013
LOCMI17090	En	RNA transport:map03013
LOCMI17101	En	RNA transport:map03013
LOCMI17191	En	RNA transport:map03013
LOCMI17197	En	RNA transport:map03013
LOCMI17288	En	RNA transport:map03013
LOCMI17304	En	RNA transport:map03013
LOCMI17327	En	RNA transport:map03013
LOCMI17335	En	RNA transport:map03013
LOCMI00127	En	mRNA surveillance pathway:map03015
LOCMI00648	En	mRNA surveillance pathway:map03015
LOCMI00691	En	mRNA surveillance pathway:map03015
LOCMI01122	En	mRNA surveillance pathway:map03015
LOCMI01319	En	mRNA surveillance pathway:map03015
LOCMI02249	En	mRNA surveillance pathway:map03015
LOCMI02353	En	mRNA surveillance pathway:map03015
LOCMI02616	En	mRNA surveillance pathway:map03015
LOCMI04146	En	mRNA surveillance pathway:map03015
LOCMI04290	En	mRNA surveillance pathway:map03015
LOCMI04399	En	mRNA surveillance pathway:map03015
LOCMI05417	En	mRNA surveillance pathway:map03015
LOCMI05766	En	mRNA surveillance pathway:map03015
LOCMI05815	En	mRNA surveillance pathway:map03015
LOCMI06244	En	mRNA surveillance pathway:map03015
LOCMI06293	En	mRNA surveillance pathway:map03015
LOCMI06505	En	mRNA surveillance pathway:map03015
LOCMI07078	En	mRNA surveillance pathway:map03015
LOCMI07092	En	mRNA surveillance pathway:map03015
LOCMI07133	En	mRNA surveillance pathway:map03015
LOCMI07431	En	mRNA surveillance pathway:map03015
LOCMI07527	En	mRNA surveillance pathway:map03015
LOCMI08081	En	mRNA surveillance pathway:map03015
LOCMI08144	En	mRNA surveillance pathway:map03015
LOCMI08343	En	mRNA surveillance pathway:map03015
LOCMI08703	En	mRNA surveillance pathway:map03015
LOCMI08789	En	mRNA surveillance pathway:map03015
LOCMI09017	En	mRNA surveillance pathway:map03015
LOCMI09051	En	mRNA surveillance pathway:map03015
LOCMI09064	En	mRNA surveillance pathway:map03015
LOCMI09484	En	mRNA surveillance pathway:map03015
LOCMI09632	En	mRNA surveillance pathway:map03015
LOCMI09797	En	mRNA surveillance pathway:map03015
LOCMI10077	En	mRNA surveillance pathway:map03015
LOCMI10151	En	mRNA surveillance pathway:map03015
LOCMI10208	En	mRNA surveillance pathway:map03015
LOCMI10358	En	mRNA surveillance pathway:map03015
LOCMI10413	En	mRNA surveillance pathway:map03015
LOCMI10481	En	mRNA surveillance pathway:map03015
LOCMI11760	En	mRNA surveillance pathway:map03015
LOCMI11996	En	mRNA surveillance pathway:map03015
LOCMI12347	En	mRNA surveillance pathway:map03015
LOCMI12365	En	mRNA surveillance pathway:map03015
LOCMI12529	En	mRNA surveillance pathway:map03015
LOCMI12745	En	mRNA surveillance pathway:map03015
LOCMI12798	En	mRNA surveillance pathway:map03015
LOCMI12831	En	mRNA surveillance pathway:map03015
LOCMI14082	En	mRNA surveillance pathway:map03015
LOCMI14274	En	mRNA surveillance pathway:map03015
LOCMI14318	En	mRNA surveillance pathway:map03015
LOCMI14342	En	mRNA surveillance pathway:map03015
LOCMI14550	En	mRNA surveillance pathway:map03015
LOCMI15031	En	mRNA surveillance pathway:map03015
LOCMI15171	En	mRNA surveillance pathway:map03015
LOCMI15462	En	mRNA surveillance pathway:map03015
LOCMI16453	En	mRNA surveillance pathway:map03015
LOCMI16779	En	mRNA surveillance pathway:map03015
LOCMI16809	En	mRNA surveillance pathway:map03015
LOCMI17090	En	mRNA surveillance pathway:map03015
LOCMI17191	En	mRNA surveillance pathway:map03015
LOCMI17197	En	mRNA surveillance pathway:map03015
LOCMI17281	En	mRNA surveillance pathway:map03015
LOCMI17288	En	mRNA surveillance pathway:map03015
LOCMI17304	En	mRNA surveillance pathway:map03015
LOCMI17327	En	mRNA surveillance pathway:map03015
LOCMI00350	En	RNA degradation:map03018
LOCMI00422	En	RNA degradation:map03018
LOCMI01607	En	RNA degradation:map03018
LOCMI02310	En	RNA degradation:map03018
LOCMI03271	En	RNA degradation:map03018
LOCMI03680	En	RNA degradation:map03018
LOCMI03907	En	RNA degradation:map03018
LOCMI04125	En	RNA degradation:map03018
LOCMI04174	En	RNA degradation:map03018
LOCMI04176	En	RNA degradation:map03018
LOCMI04788	En	RNA degradation:map03018
LOCMI04889	En	RNA degradation:map03018
LOCMI05596	En	RNA degradation:map03018
LOCMI05717	En	RNA degradation:map03018
LOCMI05995	En	RNA degradation:map03018
LOCMI06091	En	RNA degradation:map03018
LOCMI06579	En	RNA degradation:map03018
LOCMI06951	En	RNA degradation:map03018
LOCMI07755	En	RNA degradation:map03018
LOCMI08183	En	RNA degradation:map03018
LOCMI08703	En	RNA degradation:map03018
LOCMI08975	En	RNA degradation:map03018
LOCMI09214	En	RNA degradation:map03018
LOCMI09468	En	RNA degradation:map03018
LOCMI09498	En	RNA degradation:map03018
LOCMI09656	En	RNA degradation:map03018
LOCMI09807	En	RNA degradation:map03018
LOCMI10578	En	RNA degradation:map03018
LOCMI10605	En	RNA degradation:map03018
LOCMI10801	En	RNA degradation:map03018
LOCMI10947	En	RNA degradation:map03018
LOCMI12568	En	RNA degradation:map03018
LOCMI12602	En	RNA degradation:map03018
LOCMI12830	En	RNA degradation:map03018
LOCMI12915	En	RNA degradation:map03018
LOCMI12933	En	RNA degradation:map03018
LOCMI13507	En	RNA degradation:map03018
LOCMI13839	En	RNA degradation:map03018
LOCMI14001	En	RNA degradation:map03018
LOCMI14385	En	RNA degradation:map03018
LOCMI14463	En	RNA degradation:map03018
LOCMI14521	En	RNA degradation:map03018
LOCMI14691	En	RNA degradation:map03018
LOCMI15226	En	RNA degradation:map03018
LOCMI15298	En	RNA degradation:map03018
LOCMI15431	En	RNA degradation:map03018
LOCMI15779	En	RNA degradation:map03018
LOCMI15780	En	RNA degradation:map03018
LOCMI16341	En	RNA degradation:map03018
LOCMI16527	En	RNA degradation:map03018
LOCMI16793	En	RNA degradation:map03018
LOCMI17098	En	RNA degradation:map03018
LOCMI17126	En	RNA degradation:map03018
LOCMI17153	En	RNA degradation:map03018
LOCMI17156	En	RNA degradation:map03018
LOCMI17234	En	RNA degradation:map03018
LOCMI17317	En	RNA degradation:map03018
LOCMI00525	En	RNA polymerase:map03020
LOCMI00601	En	RNA polymerase:map03020
LOCMI01328	En	RNA polymerase:map03020
LOCMI01524	En	RNA polymerase:map03020
LOCMI02157	En	RNA polymerase:map03020
LOCMI03421	En	RNA polymerase:map03020
LOCMI03873	En	RNA polymerase:map03020
LOCMI03973	En	RNA polymerase:map03020
LOCMI04645	En	RNA polymerase:map03020
LOCMI04852	En	RNA polymerase:map03020
LOCMI05195	En	RNA polymerase:map03020
LOCMI05553	En	RNA polymerase:map03020
LOCMI05744	En	RNA polymerase:map03020
LOCMI05985	En	RNA polymerase:map03020
LOCMI06149	En	RNA polymerase:map03020
LOCMI06409	En	RNA polymerase:map03020
LOCMI06930	En	RNA polymerase:map03020
LOCMI07879	En	RNA polymerase:map03020
LOCMI08182	En	RNA polymerase:map03020
LOCMI08192	En	RNA polymerase:map03020
LOCMI09384	En	RNA polymerase:map03020
LOCMI10439	En	RNA polymerase:map03020
LOCMI10444	En	RNA polymerase:map03020
LOCMI10663	En	RNA polymerase:map03020
LOCMI10902	En	RNA polymerase:map03020
LOCMI13140	En	RNA polymerase:map03020
LOCMI13169	En	RNA polymerase:map03020
LOCMI13754	En	RNA polymerase:map03020
LOCMI13810	En	RNA polymerase:map03020
LOCMI14102	En	RNA polymerase:map03020
LOCMI14200	En	RNA polymerase:map03020
LOCMI14909	En	RNA polymerase:map03020
LOCMI00273	En	Basal transcription factors:map03022
LOCMI01394	En	Basal transcription factors:map03022
LOCMI02340	En	Basal transcription factors:map03022
LOCMI02622	En	Basal transcription factors:map03022
LOCMI03045	En	Basal transcription factors:map03022
LOCMI03057	En	Basal transcription factors:map03022
LOCMI03538	En	Basal transcription factors:map03022
LOCMI03965	En	Basal transcription factors:map03022
LOCMI04104	En	Basal transcription factors:map03022
LOCMI04938	En	Basal transcription factors:map03022
LOCMI05357	En	Basal transcription factors:map03022
LOCMI05686	En	Basal transcription factors:map03022
LOCMI05864	En	Basal transcription factors:map03022
LOCMI06153	En	Basal transcription factors:map03022
LOCMI06737	En	Basal transcription factors:map03022
LOCMI06855	En	Basal transcription factors:map03022
LOCMI06911	En	Basal transcription factors:map03022
LOCMI07168	En	Basal transcription factors:map03022
LOCMI08073	En	Basal transcription factors:map03022
LOCMI08264	En	Basal transcription factors:map03022
LOCMI08498	En	Basal transcription factors:map03022
LOCMI08755	En	Basal transcription factors:map03022
LOCMI09247	En	Basal transcription factors:map03022
LOCMI09882	En	Basal transcription factors:map03022
LOCMI10150	En	Basal transcription factors:map03022
LOCMI10253	En	Basal transcription factors:map03022
LOCMI10558	En	Basal transcription factors:map03022
LOCMI12588	En	Basal transcription factors:map03022
LOCMI12746	En	Basal transcription factors:map03022
LOCMI13040	En	Basal transcription factors:map03022
LOCMI13672	En	Basal transcription factors:map03022
LOCMI13673	En	Basal transcription factors:map03022
LOCMI14103	En	Basal transcription factors:map03022
LOCMI14799	En	Basal transcription factors:map03022
LOCMI17251	En	Basal transcription factors:map03022
LOCMI00207	En	DNA replication:map03030
LOCMI00252	En	DNA replication:map03030
LOCMI00890	En	DNA replication:map03030
LOCMI00912	En	DNA replication:map03030
LOCMI01129	En	DNA replication:map03030
LOCMI01583	En	DNA replication:map03030
LOCMI01682	En	DNA replication:map03030
LOCMI01920	En	DNA replication:map03030
LOCMI02525	En	DNA replication:map03030
LOCMI02855	En	DNA replication:map03030
LOCMI02908	En	DNA replication:map03030
LOCMI03322	En	DNA replication:map03030
LOCMI04450	En	DNA replication:map03030
LOCMI04598	En	DNA replication:map03030
LOCMI04664	En	DNA replication:map03030
LOCMI05032	En	DNA replication:map03030
LOCMI05424	En	DNA replication:map03030
LOCMI07858	En	DNA replication:map03030
LOCMI07939	En	DNA replication:map03030
LOCMI08026	En	DNA replication:map03030
LOCMI08111	En	DNA replication:map03030
LOCMI08757	En	DNA replication:map03030
LOCMI09890	En	DNA replication:map03030
LOCMI10171	En	DNA replication:map03030
LOCMI11880	En	DNA replication:map03030
LOCMI12275	En	DNA replication:map03030
LOCMI12438	En	DNA replication:map03030
LOCMI12584	En	DNA replication:map03030
LOCMI14116	En	DNA replication:map03030
LOCMI14641	En	DNA replication:map03030
LOCMI14842	En	DNA replication:map03030
LOCMI16330	En	DNA replication:map03030
LOCMI16336	En	DNA replication:map03030
LOCMI16389	En	DNA replication:map03030
LOCMI16407	En	DNA replication:map03030
LOCMI16422	En	DNA replication:map03030
LOCMI01197	En	Spliceosome:map03040
LOCMI01484	En	Spliceosome:map03040
LOCMI05188	En	Spliceosome:map03040
LOCMI06015	En	Spliceosome:map03040
LOCMI08121	En	Spliceosome:map03040
LOCMI08265	En	Spliceosome:map03040
LOCMI08793	En	Spliceosome:map03040
LOCMI09768	En	Spliceosome:map03040
LOCMI10679	En	Spliceosome:map03040
LOCMI11252	En	Spliceosome:map03040
LOCMI11649	En	Spliceosome:map03040
LOCMI11679	En	Spliceosome:map03040
LOCMI15442	En	Spliceosome:map03040
LOCMI15505	En	Spliceosome:map03040
LOCMI16289	En	Spliceosome:map03040
LOCMI16468	En	Spliceosome:map03040
LOCMI16479	En	Spliceosome:map03040
LOCMI16517	En	Spliceosome:map03040
LOCMI16527	En	Spliceosome:map03040
LOCMI16543	En	Spliceosome:map03040
LOCMI16548	En	Spliceosome:map03040
LOCMI16549	En	Spliceosome:map03040
LOCMI16550	En	Spliceosome:map03040
LOCMI16551	En	Spliceosome:map03040
LOCMI16561	En	Spliceosome:map03040
LOCMI16570	En	Spliceosome:map03040
LOCMI16578	En	Spliceosome:map03040
LOCMI16580	En	Spliceosome:map03040
LOCMI16623	En	Spliceosome:map03040
LOCMI16631	En	Spliceosome:map03040
LOCMI16707	En	Spliceosome:map03040
LOCMI16758	En	Spliceosome:map03040
LOCMI16762	En	Spliceosome:map03040
LOCMI16764	En	Spliceosome:map03040
LOCMI16778	En	Spliceosome:map03040
LOCMI16779	En	Spliceosome:map03040
LOCMI16780	En	Spliceosome:map03040
LOCMI16788	En	Spliceosome:map03040
LOCMI16793	En	Spliceosome:map03040
LOCMI16796	En	Spliceosome:map03040
LOCMI16803	En	Spliceosome:map03040
LOCMI16804	En	Spliceosome:map03040
LOCMI16805	En	Spliceosome:map03040
LOCMI16806	En	Spliceosome:map03040
LOCMI16809	En	Spliceosome:map03040
LOCMI16810	En	Spliceosome:map03040
LOCMI16817	En	Spliceosome:map03040
LOCMI16846	En	Spliceosome:map03040
LOCMI16849	En	Spliceosome:map03040
LOCMI16961	En	Spliceosome:map03040
LOCMI17055	En	Spliceosome:map03040
LOCMI17058	En	Spliceosome:map03040
LOCMI17059	En	Spliceosome:map03040
LOCMI17065	En	Spliceosome:map03040
LOCMI17066	En	Spliceosome:map03040
LOCMI17067	En	Spliceosome:map03040
LOCMI17068	En	Spliceosome:map03040
LOCMI17069	En	Spliceosome:map03040
LOCMI17071	En	Spliceosome:map03040
LOCMI17072	En	Spliceosome:map03040
LOCMI17074	En	Spliceosome:map03040
LOCMI17076	En	Spliceosome:map03040
LOCMI17078	En	Spliceosome:map03040
LOCMI17079	En	Spliceosome:map03040
LOCMI17080	En	Spliceosome:map03040
LOCMI17082	En	Spliceosome:map03040
LOCMI17085	En	Spliceosome:map03040
LOCMI17086	En	Spliceosome:map03040
LOCMI17088	En	Spliceosome:map03040
LOCMI17090	En	Spliceosome:map03040
LOCMI17092	En	Spliceosome:map03040
LOCMI17093	En	Spliceosome:map03040
LOCMI17098	En	Spliceosome:map03040
LOCMI17100	En	Spliceosome:map03040
LOCMI17113	En	Spliceosome:map03040
LOCMI17116	En	Spliceosome:map03040
LOCMI17119	En	Spliceosome:map03040
LOCMI17121	En	Spliceosome:map03040
LOCMI17122	En	Spliceosome:map03040
LOCMI17126	En	Spliceosome:map03040
LOCMI17129	En	Spliceosome:map03040
LOCMI17130	En	Spliceosome:map03040
LOCMI17142	En	Spliceosome:map03040
LOCMI17151	En	Spliceosome:map03040
LOCMI17153	En	Spliceosome:map03040
LOCMI17154	En	Spliceosome:map03040
LOCMI17156	En	Spliceosome:map03040
LOCMI17171	En	Spliceosome:map03040
LOCMI17174	En	Spliceosome:map03040
LOCMI17175	En	Spliceosome:map03040
LOCMI17191	En	Spliceosome:map03040
LOCMI17197	En	Spliceosome:map03040
LOCMI17198	En	Spliceosome:map03040
LOCMI17202	En	Spliceosome:map03040
LOCMI17215	En	Spliceosome:map03040
LOCMI17226	En	Spliceosome:map03040
LOCMI17234	En	Spliceosome:map03040
LOCMI17235	En	Spliceosome:map03040
LOCMI17236	En	Spliceosome:map03040
LOCMI17238	En	Spliceosome:map03040
LOCMI17239	En	Spliceosome:map03040
LOCMI17257	En	Spliceosome:map03040
LOCMI17261	En	Spliceosome:map03040
LOCMI17269	En	Spliceosome:map03040
LOCMI17279	En	Spliceosome:map03040
LOCMI17285	En	Spliceosome:map03040
LOCMI17286	En	Spliceosome:map03040
LOCMI17287	En	Spliceosome:map03040
LOCMI17288	En	Spliceosome:map03040
LOCMI17289	En	Spliceosome:map03040
LOCMI17294	En	Spliceosome:map03040
LOCMI17300	En	Spliceosome:map03040
LOCMI17301	En	Spliceosome:map03040
LOCMI17304	En	Spliceosome:map03040
LOCMI17308	En	Spliceosome:map03040
LOCMI17317	En	Spliceosome:map03040
LOCMI17326	En	Spliceosome:map03040
LOCMI17327	En	Spliceosome:map03040
LOCMI17330	En	Spliceosome:map03040
LOCMI17335	En	Spliceosome:map03040
LOCMI17342	En	Spliceosome:map03040
LOCMI17344	En	Spliceosome:map03040
LOCMI17348	En	Spliceosome:map03040
LOCMI00131	En	Proteasome:map03050
LOCMI00573	En	Proteasome:map03050
LOCMI00654	En	Proteasome:map03050
LOCMI00788	En	Proteasome:map03050
LOCMI00894	En	Proteasome:map03050
LOCMI00924	En	Proteasome:map03050
LOCMI01417	En	Proteasome:map03050
LOCMI01611	En	Proteasome:map03050
LOCMI01873	En	Proteasome:map03050
LOCMI02056	En	Proteasome:map03050
LOCMI02241	En	Proteasome:map03050
LOCMI02419	En	Proteasome:map03050
LOCMI02554	En	Proteasome:map03050
LOCMI02745	En	Proteasome:map03050
LOCMI02940	En	Proteasome:map03050
LOCMI03019	En	Proteasome:map03050
LOCMI03252	En	Proteasome:map03050
LOCMI03806	En	Proteasome:map03050
LOCMI04525	En	Proteasome:map03050
LOCMI04681	En	Proteasome:map03050
LOCMI05007	En	Proteasome:map03050
LOCMI09520	En	Proteasome:map03050
LOCMI09640	En	Proteasome:map03050
LOCMI09728	En	Proteasome:map03050
LOCMI10122	En	Proteasome:map03050
LOCMI10127	En	Proteasome:map03050
LOCMI10141	En	Proteasome:map03050
LOCMI10483	En	Proteasome:map03050
LOCMI10952	En	Proteasome:map03050
LOCMI11422	En	Proteasome:map03050
LOCMI11441	En	Proteasome:map03050
LOCMI11447	En	Proteasome:map03050
LOCMI12605	En	Proteasome:map03050
LOCMI13089	En	Proteasome:map03050
LOCMI13150	En	Proteasome:map03050
LOCMI13671	En	Proteasome:map03050
LOCMI13695	En	Proteasome:map03050
LOCMI14671	En	Proteasome:map03050
LOCMI14959	En	Proteasome:map03050
LOCMI14991	En	Proteasome:map03050
LOCMI15125	En	Proteasome:map03050
LOCMI15334	En	Proteasome:map03050
LOCMI00915	En	Protein export:map03060
LOCMI01952	En	Protein export:map03060
LOCMI04853	En	Protein export:map03060
LOCMI05611	En	Protein export:map03060
LOCMI06027	En	Protein export:map03060
LOCMI06634	En	Protein export:map03060
LOCMI07265	En	Protein export:map03060
LOCMI08190	En	Protein export:map03060
LOCMI09429	En	Protein export:map03060
LOCMI10612	En	Protein export:map03060
LOCMI10960	En	Protein export:map03060
LOCMI11145	En	Protein export:map03060
LOCMI11426	En	Protein export:map03060
LOCMI12956	En	Protein export:map03060
LOCMI14850	En	Protein export:map03060
LOCMI15161	En	Protein export:map03060
LOCMI15492	En	Protein export:map03060
LOCMI15493	En	Protein export:map03060
LOCMI00252	En	Base excision repair:map03410
LOCMI00510	En	Base excision repair:map03410
LOCMI02540	En	Base excision repair:map03410
LOCMI02908	En	Base excision repair:map03410
LOCMI04598	En	Base excision repair:map03410
LOCMI05365	En	Base excision repair:map03410
LOCMI05424	En	Base excision repair:map03410
LOCMI05739	En	Base excision repair:map03410
LOCMI06203	En	Base excision repair:map03410
LOCMI06735	En	Base excision repair:map03410
LOCMI07245	En	Base excision repair:map03410
LOCMI07340	En	Base excision repair:map03410
LOCMI07682	En	Base excision repair:map03410
LOCMI07858	En	Base excision repair:map03410
LOCMI07939	En	Base excision repair:map03410
LOCMI08653	En	Base excision repair:map03410
LOCMI09117	En	Base excision repair:map03410
LOCMI10246	En	Base excision repair:map03410
LOCMI12275	En	Base excision repair:map03410
LOCMI12301	En	Base excision repair:map03410
LOCMI12438	En	Base excision repair:map03410
LOCMI14047	En	Base excision repair:map03410
LOCMI14116	En	Base excision repair:map03410
LOCMI14641	En	Base excision repair:map03410
LOCMI14842	En	Base excision repair:map03410
LOCMI00252	En	Nucleotide excision repair:map03420
LOCMI00835	En	Nucleotide excision repair:map03420
LOCMI01583	En	Nucleotide excision repair:map03420
LOCMI02340	En	Nucleotide excision repair:map03420
LOCMI02525	En	Nucleotide excision repair:map03420
LOCMI02622	En	Nucleotide excision repair:map03420
LOCMI02908	En	Nucleotide excision repair:map03420
LOCMI03322	En	Nucleotide excision repair:map03420
LOCMI03965	En	Nucleotide excision repair:map03420
